city;yr;mo;da;latitude;prcp_dia;tmax;tmin;med_temp
Jacupiranga;2008;8;20;23;0.0;27.9;16.0;21.570833333333336
Jacupiranga;2008;8;21;23;0.0;27.9;14.2;20.654166666666665
Jacupiranga;2008;8;22;23;0.0;25.1;13.3;18.458333333333332
Jacupiranga;2008;8;23;23;0.0;19.5;12.2;14.8125
Jacupiranga;2008;8;24;23;0.0;25.5;12.3;17.670833333333334
Jacupiranga;2008;8;25;23;0.0;28.8;13.8;20.854166666666668
Jacupiranga;2008;8;26;23;0.0;28.3;14.5;20.820833333333333
Jacupiranga;2008;8;27;23;0.0;26.5;12.5;18.14166666666667
Jacupiranga;2008;8;28;23;0.0;28.1;10.7;18.441666666666666
Jacupiranga;2008;8;29;23;0.0;23.3;15.2;18.9375
Jacupiranga;2008;8;3;23;14.999999999999998;18.7;12.6;14.720833333333333
Jacupiranga;2008;8;30;23;0.0;15.8;10.8;12.879166666666665
Jacupiranga;2008;8;31;23;0.0;9.9;10.4;13.645833333333334
Jacupiranga;2008;8;4;23;0.4;20.3;10.8;14.641666666666667
Jacupiranga;2008;8;5;23;0.0;21.9;10.2;15.612499999999999
Jacupiranga;2008;8;6;23;4.2;19.9;15.3;16.72083333333333
Jacupiranga;2008;8;7;23;12.200000000000003;21.4;12.4;15.7875
Jacupiranga;2008;8;8;23;12.200000000000001;16.4;13.4;15.304166666666667
Jacupiranga;2008;8;9;23;19.999999999999996;15.5;12.9;13.704166666666666
Jacupiranga;2008;9;1;23;0.0;25.2;10.5;16.9
Jacupiranga;2008;9;10;23;0.0;29.9;13.9;20.495833333333337
Jacupiranga;2008;9;11;23;0.0;32.7;15.8;23.6375
Jacupiranga;2008;9;12;23;0.2;28.8;17.3;22.75833333333334
Jacupiranga;2008;9;13;23;4.6000000000000005;22.7;15.8;18.758333333333336
Jacupiranga;2008;9;14;23;13.600000000000001;21.5;12.2;15.404166666666667
Jacupiranga;2008;9;15;23;0.0;19.1;11.8;14.12916666666667
Jacupiranga;2008;9;16;23;0.0;19.5;12.6;14.475
Jacupiranga;2008;9;17;23;0.0;19.5;10.3;14.112499999999997
Jacupiranga;2008;9;18;23;0.0;19.1;11.1;13.9375
Jacupiranga;2008;9;19;23;0.0;21.2;10.5;14.441666666666665
Jacupiranga;2008;9;2;23;0.0;28.7;11.6;19.329166666666662
Jacupiranga;2008;9;20;23;16.599999999999998;15.2;12.0;13.654166666666669
Jacupiranga;2008;9;21;23;10.999999999999998;22.0;13.7;16.404166666666665
Jacupiranga;2008;9;22;23;0.0;9.9;11.0;13.866666666666667
Jacupiranga;2008;9;23;23;0.0;21.8;0.0;14.716666666666667
Jacupiranga;2008;9;24;23;0.0;20.7;12.3;15.12083333333333
Jacupiranga;2008;9;25;23;0.0;21.6;12.3;15.929166666666667
Jacupiranga;2008;9;26;23;0.0;21.6;14.3;16.745833333333334
Jacupiranga;2008;9;27;23;0.0;22.2;13.6;16.65
Jacupiranga;2008;9;28;23;0.0;21.7;13.1;16.0375
Jacupiranga;2008;9;29;23;0.0;23.0;13.0;16.766666666666662
Jacupiranga;2008;9;3;23;0.0;31.4;13.8;22.82083333333333
Jacupiranga;2008;9;30;23;0.8;24.7;14.2;17.80416666666667
Jacupiranga;2008;9;4;23;0.0;32.1;17.9;24.241666666666664
Jacupiranga;2008;9;5;23;0.0;27.7;15.3;19.945833333333333
Jacupiranga;2008;9;6;23;9.2;23.0;14.0;17.10833333333333
Jacupiranga;2008;9;7;23;0.2;9.5;10.0;14.625
Jacupiranga;2008;9;8;23;0.0;21.5;10.1;14.787499999999996
Jacupiranga;2008;9;9;23;1.0;22.7;12.7;16.229166666666668
Jacupiranga;2009;1;1;23;2.2;29.7;19.7;23.425
Jacupiranga;2009;1;10;23;4.199999999999999;30.3;18.8;22.791666666666668
Jacupiranga;2009;1;11;23;17.2;21.6;18.9;20.083333333333332
Jacupiranga;2009;1;12;23;0.2;31.0;17.3;23.77916666666667
Jacupiranga;2009;1;13;23;5.8;32.0;19.8;25.0125
Jacupiranga;2009;1;14;23;0.0;31.8;19.0;23.608333333333324
Jacupiranga;2009;1;15;23;26.8;25.6;17.5;21.558333333333334
Jacupiranga;2009;1;16;23;2.8;27.1;19.9;22.391666666666666
Jacupiranga;2009;1;17;23;34.599999999999994;21.2;16.9;19.075000000000003
Jacupiranga;2009;1;18;23;0.6000000000000001;27.1;18.5;21.1375
Jacupiranga;2009;1;19;23;0.2;24.7;19.8;21.537499999999998
Jacupiranga;2009;1;2;23;10.2;27.4;19.3;22.037500000000005
Jacupiranga;2009;1;20;23;18.400000000000002;26.4;19.7;21.229166666666664
Jacupiranga;2009;1;21;23;0.0;22.6;17.4;19.4375
Jacupiranga;2009;1;22;23;0.0;23.9;15.8;18.824999999999996
Jacupiranga;2009;1;23;23;0.0;23.1;16.1;18.64166666666667
Jacupiranga;2009;1;24;23;0.0;25.5;15.9;19.779166666666672
Jacupiranga;2009;1;25;23;0.0;27.3;18.9;22.05
Jacupiranga;2009;1;26;23;16.799999999999997;25.3;19.3;21.00833333333333
Jacupiranga;2009;1;27;23;4.0;25.0;19.5;21.316666666666666
Jacupiranga;2009;1;28;23;16.0;23.7;0.0;19.812499999999996
Jacupiranga;2009;1;29;23;11.600000000000001;26.3;20.4;21.670833333333334
Jacupiranga;2009;1;3;23;24.199999999999996;25.4;18.6;20.562499999999996
Jacupiranga;2009;1;30;23;2.0;28.4;19.6;22.441666666666663
Jacupiranga;2009;1;31;23;0.2;29.4;19.4;22.53333333333333
Jacupiranga;2009;1;4;23;0.2;22.7;15.6;18.895833333333332
Jacupiranga;2009;1;5;23;1.5999999999999999;21.9;14.8;17.0125
Jacupiranga;2009;1;6;23;0.0;25.7;15.1;19.14166666666667
Jacupiranga;2009;1;7;23;0.0;28.5;14.7;20.349999999999998
Jacupiranga;2009;1;8;23;0.0;31.3;16.1;22.88333333333333
Jacupiranga;2009;1;9;23;0.0;31.5;17.6;24.04166666666666
Jacupiranga;2009;10;1;23;0.0;22.3;12.0;15.616666666666667
Jacupiranga;2009;10;10;23;0.0;19.3;0.0;10.145833333333334
Jacupiranga;2009;10;11;23;0.0;27.1;0.0;9.9625
Jacupiranga;2009;10;12;23;19.000000000000004;23.1;17.4;19.487499999999997
Jacupiranga;2009;10;13;23;0.0;21.8;14.9;17.97083333333333
Jacupiranga;2009;10;14;23;0.0;28.7;13.6;19.3125
Jacupiranga;2009;10;15;23;29.999999999999996;24.2;16.4;18.92916666666667
Jacupiranga;2009;10;16;23;0.6000000000000001;18.5;15.4;17.004166666666663
Jacupiranga;2009;10;17;23;25.599999999999998;18.5;14.7;15.683333333333335
Jacupiranga;2009;10;18;23;8.6;28.2;15.4;20.39166666666667
Jacupiranga;2009;10;19;23;40.2;20.9;16.4;17.633333333333333
Jacupiranga;2009;10;2;23;0.0;29.5;12.2;19.645833333333336
Jacupiranga;2009;10;20;23;0.2;26.5;14.1;19.429166666666667
Jacupiranga;2009;10;21;23;0.0;27.7;15.6;20.50833333333333
Jacupiranga;2009;10;22;23;14.599999999999998;24.0;16.4;19.624999999999996
Jacupiranga;2009;10;23;23;0.0;27.5;16.0;20.654166666666665
Jacupiranga;2009;10;24;23;0.0;28.0;15.5;20.704166666666662
Jacupiranga;2009;10;25;23;0.2;24.9;17.9;21.412499999999998
Jacupiranga;2009;10;26;23;23.4;28.9;17.9;21.225
Jacupiranga;2009;10;27;23;3.5999999999999996;20.8;15.9;17.9375
Jacupiranga;2009;10;28;23;0.0;21.2;14.7;17.179166666666667
Jacupiranga;2009;10;29;23;0.0;23.8;14.9;18.649999999999995
Jacupiranga;2009;10;3;23;0.0;26.7;16.3;20.320833333333336
Jacupiranga;2009;10;30;23;0.0;26.9;16.4;20.833333333333332
Jacupiranga;2009;10;31;23;0.0;29.6;17.7;22.65416666666667
Jacupiranga;2009;10;4;23;0.0;27.7;15.2;19.816666666666666
Jacupiranga;2009;10;5;23;0.0;30.9;16.7;21.95416666666667
Jacupiranga;2009;10;6;23;0.0;26.9;17.8;22.329166666666666
Jacupiranga;2009;10;7;23;1.8;22.0;0.0;12.924999999999999
Jacupiranga;2009;10;8;23;9.200000000000001;18.4;14.2;15.941666666666668
Jacupiranga;2009;10;9;23;0.0;20.0;12.9;15.116666666666667
Jacupiranga;2009;11;1;23;0.0;31.1;17.3;23.166666666666668
Jacupiranga;2009;11;10;23;0.0;30.0;18.0;22.6875
Jacupiranga;2009;11;11;23;14.999999999999998;29.9;19.4;23.595833333333328
Jacupiranga;2009;11;12;23;0.0;28.2;20.1;23.17083333333333
Jacupiranga;2009;11;13;23;0.0;28.7;19.1;23.491666666666664
Jacupiranga;2009;11;14;23;0.2;31.4;19.2;23.95
Jacupiranga;2009;11;15;23;5.199999999999999;26.6;20.6;23.629166666666666
Jacupiranga;2009;11;16;23;16.599999999999998;26.6;18.8;21.854166666666668
Jacupiranga;2009;11;17;23;0.0;26.5;17.4;20.791666666666664
Jacupiranga;2009;11;18;23;0.0;31.0;17.1;23.25833333333334
Jacupiranga;2009;11;19;23;1.6;32.1;21.1;25.3
Jacupiranga;2009;11;2;23;0.0;32.1;17.8;24.5125
Jacupiranga;2009;11;20;23;45.800000000000004;31.0;19.2;23.237499999999997
Jacupiranga;2009;11;21;23;4.800000000000001;24.9;18.5;20.89166666666667
Jacupiranga;2009;11;22;23;18.2;30.5;19.1;22.5
Jacupiranga;2009;11;23;23;2.0;30.3;19.3;22.787500000000005
Jacupiranga;2009;11;24;23;0.0;29.3;20.5;23.450000000000003
Jacupiranga;2009;11;25;23;14.199999999999998;30.9;20.2;23.8625
Jacupiranga;2009;11;26;23;6.2;30.1;20.3;23.616666666666664
Jacupiranga;2009;11;27;23;1.4;29.0;19.5;22.854166666666668
Jacupiranga;2009;11;28;23;7.4;26.6;20.4;22.275000000000006
Jacupiranga;2009;11;29;23;5.4;28.9;20.5;22.933333333333334
Jacupiranga;2009;11;3;23;0.0;33.6;16.7;24.89583333333333
Jacupiranga;2009;11;30;23;3.0;29.7;21.0;23.941666666666666
Jacupiranga;2009;11;4;23;0.0;32.2;19.8;26.083333333333332
Jacupiranga;2009;11;5;23;0.0;31.8;20.8;25.787499999999998
Jacupiranga;2009;11;6;23;9.0;28.4;20.0;23.1125
Jacupiranga;2009;11;7;23;5.0;27.0;20.2;22.241666666666664
Jacupiranga;2009;11;8;23;2.8000000000000003;25.3;19.8;21.545833333333334
Jacupiranga;2009;11;9;23;46.4;26.8;17.2;20.908333333333335
Jacupiranga;2009;12;1;23;23.400000000000002;27.9;20.5;23.312499999999996
Jacupiranga;2009;12;10;23;0.0;0.0;0.0;0.0
Jacupiranga;2009;12;11;23;0.0;0.0;0.0;0.0
Jacupiranga;2009;12;12;23;0.0;0.0;0.0;0.0
Jacupiranga;2009;12;13;23;0.0;0.0;0.0;0.0
Jacupiranga;2009;12;14;23;0.0;0.0;0.0;0.0
Jacupiranga;2009;12;15;23;0.0;0.0;0.0;0.0
Jacupiranga;2009;12;16;23;0.0;0.0;0.0;0.0
Jacupiranga;2009;12;17;23;0.0;20.1;0.0;0.8125
Jacupiranga;2009;12;18;23;0.0;26.3;0.0;20.429166666666667
Jacupiranga;2009;12;19;23;0.0;28.2;16.9;21.620833333333337
Jacupiranga;2009;12;2;23;0.0;30.0;20.1;23.962499999999995
Jacupiranga;2009;12;20;23;0.0;31.0;0.0;22.087499999999995
Jacupiranga;2009;12;21;23;0.0;31.2;0.0;20.56666666666667
Jacupiranga;2009;12;22;23;0.0;31.8;0.0;24.066666666666666
Jacupiranga;2009;12;23;23;0.0;31.4;0.0;23.283333333333335
Jacupiranga;2009;12;24;23;1.6;28.1;19.5;22.725000000000005
Jacupiranga;2009;12;25;23;5.4;29.8;0.0;20.862499999999997
Jacupiranga;2009;12;26;23;0.2;29.0;0.0;20.983333333333334
Jacupiranga;2009;12;27;23;2.8000000000000003;30.4;0.0;23.029166666666665
Jacupiranga;2009;12;28;23;6.6000000000000005;27.2;0.0;21.012499999999992
Jacupiranga;2009;12;29;23;0.0;31.3;21.4;24.6875
Jacupiranga;2009;12;3;23;0.0;26.2;0.0;10.825000000000003
Jacupiranga;2009;12;30;23;2.4;29.8;0.0;22.537500000000005
Jacupiranga;2009;12;31;23;6.2;28.2;20.9;23.045833333333334
Jacupiranga;2009;12;4;23;0.0;0.0;0.0;0.0
Jacupiranga;2009;12;5;23;0.0;0.0;0.0;0.0
Jacupiranga;2009;12;6;23;0.0;0.0;0.0;0.0
Jacupiranga;2009;12;7;23;0.0;0.0;0.0;0.0
Jacupiranga;2009;12;8;23;0.0;0.0;0.0;0.0
Jacupiranga;2009;12;9;23;0.0;0.0;0.0;0.0
Jacupiranga;2009;2;1;23;0.0;31.0;0.0;22.40416666666667
Jacupiranga;2009;2;10;23;0.0;30.0;20.3;24.004166666666666
Jacupiranga;2009;2;11;23;11.4;29.3;21.0;23.34166666666667
Jacupiranga;2009;2;12;23;24.599999999999998;25.8;19.8;21.787499999999998
Jacupiranga;2009;2;13;23;0.4;23.6;17.5;19.575
Jacupiranga;2009;2;14;23;0.0;25.2;16.9;19.70416666666667
Jacupiranga;2009;2;15;23;25.6;25.2;17.9;20.145833333333336
Jacupiranga;2009;2;16;23;54.8;25.0;19.2;20.158333333333335
Jacupiranga;2009;2;17;23;6.800000000000001;29.7;18.9;22.933333333333334
Jacupiranga;2009;2;18;23;0.0;31.3;20.3;24.71666666666667
Jacupiranga;2009;2;19;23;0.0;30.3;19.0;23.88333333333333
Jacupiranga;2009;2;2;23;1.6;29.7;18.5;22.64583333333333
Jacupiranga;2009;2;20;23;0.0;31.6;18.6;24.104166666666668
Jacupiranga;2009;2;21;23;0.0;31.5;19.7;24.66666666666666
Jacupiranga;2009;2;22;23;0.0;30.6;19.9;24.475000000000005
Jacupiranga;2009;2;23;23;0.2;31.7;21.5;24.587499999999995
Jacupiranga;2009;2;24;23;9.4;28.9;19.5;22.466666666666665
Jacupiranga;2009;2;25;23;0.0;24.6;19.1;21.383333333333336
Jacupiranga;2009;2;26;23;6.4;25.6;19.4;21.716666666666665
Jacupiranga;2009;2;27;23;0.0;28.0;19.4;22.59166666666667
Jacupiranga;2009;2;28;23;0.0;30.8;19.9;24.22500000000001
Jacupiranga;2009;2;3;23;1.2;26.8;20.1;22.479166666666668
Jacupiranga;2009;2;4;23;17.0;26.6;18.6;22.137500000000003
Jacupiranga;2009;2;5;23;4.4;28.9;19.0;22.4375
Jacupiranga;2009;2;6;23;0.0;31.3;19.9;24.391666666666666
Jacupiranga;2009;2;7;23;5.8;28.6;20.3;24.1375
Jacupiranga;2009;2;8;23;11.8;30.2;19.0;23.266666666666666
Jacupiranga;2009;2;9;23;14.200000000000001;29.4;21.0;23.8
Jacupiranga;2009;3;1;23;0.0;32.7;21.0;25.091666666666665
Jacupiranga;2009;3;10;23;20.000000000000004;26.8;19.3;22.433333333333326
Jacupiranga;2009;3;11;23;2.4000000000000004;25.0;19.8;21.74166666666667
Jacupiranga;2009;3;12;23;7.400000000000001;26.8;19.9;21.695833333333336
Jacupiranga;2009;3;13;23;1.0;29.0;19.4;22.358333333333334
Jacupiranga;2009;3;14;23;0.0;29.2;19.7;23.366666666666674
Jacupiranga;2009;3;15;23;0.0;29.7;17.4;23.09583333333333
Jacupiranga;2009;3;16;23;0.0;28.5;17.7;22.170833333333334
Jacupiranga;2009;3;17;23;0.0;30.4;18.0;22.945833333333336
Jacupiranga;2009;3;18;23;0.0;25.4;18.4;21.57083333333333
Jacupiranga;2009;3;19;23;0.0;25.5;19.0;21.029166666666665
Jacupiranga;2009;3;2;23;0.0;33.0;21.6;26.48333333333333
Jacupiranga;2009;3;20;23;0.0;26.3;18.5;21.504166666666666
Jacupiranga;2009;3;21;23;0.4;23.4;19.0;20.82916666666667
Jacupiranga;2009;3;22;23;0.4;25.8;17.6;21.05
Jacupiranga;2009;3;23;23;0.0;28.2;17.9;21.866666666666664
Jacupiranga;2009;3;24;23;0.0;27.2;17.1;21.17916666666667
Jacupiranga;2009;3;25;23;0.0;27.3;16.3;20.420833333333334
Jacupiranga;2009;3;26;23;0.0;28.0;16.3;21.004166666666666
Jacupiranga;2009;3;27;23;0.0;29.2;17.2;21.670833333333334
Jacupiranga;2009;3;28;23;0.0;29.9;18.0;22.412499999999998
Jacupiranga;2009;3;29;23;0.0;29.1;18.3;23.112499999999997
Jacupiranga;2009;3;3;23;0.0;33.4;21.3;26.41249999999999
Jacupiranga;2009;3;30;23;0.0;29.1;18.7;22.899999999999995
Jacupiranga;2009;3;31;23;0.0;29.8;18.6;22.829166666666666
Jacupiranga;2009;3;4;23;0.0;32.8;20.8;25.479166666666668
Jacupiranga;2009;3;5;23;0.0;33.6;20.3;26.174999999999997
Jacupiranga;2009;3;6;23;18.8;33.1;19.7;24.42083333333333
Jacupiranga;2009;3;7;23;0.0;27.9;19.2;22.637500000000006
Jacupiranga;2009;3;8;23;0.0;30.3;18.9;23.875
Jacupiranga;2009;3;9;23;0.0;29.1;18.9;23.5
Jacupiranga;2009;4;1;23;0.0;27.7;17.5;22.037499999999998
Jacupiranga;2009;4;10;23;0.2;29.2;17.1;22.170833333333334
Jacupiranga;2009;4;11;23;0.0;28.3;14.3;20.212500000000002
Jacupiranga;2009;4;12;23;0.0;27.6;15.2;19.875
Jacupiranga;2009;4;13;23;6.6000000000000005;26.3;17.5;20.30416666666667
Jacupiranga;2009;4;14;23;3.8;26.9;17.8;20.745833333333337
Jacupiranga;2009;4;15;23;0.0;24.0;17.5;19.966666666666665
Jacupiranga;2009;4;16;23;0.2;23.4;15.6;18.445833333333333
Jacupiranga;2009;4;17;23;0.0;25.8;13.0;18.170833333333334
Jacupiranga;2009;4;18;23;0.0;26.8;12.9;18.933333333333334
Jacupiranga;2009;4;19;23;0.0;28.1;12.0;19.870833333333334
Jacupiranga;2009;4;2;23;0.2;23.9;18.1;20.433333333333334
Jacupiranga;2009;4;20;23;0.0;26.6;15.3;20.245833333333334
Jacupiranga;2009;4;21;23;0.0;23.3;16.4;18.895833333333332
Jacupiranga;2009;4;22;23;0.0;26.0;15.5;19.208333333333332
Jacupiranga;2009;4;23;23;8.0;25.1;16.4;18.908333333333335
Jacupiranga;2009;4;24;23;0.2;23.2;13.7;18.07916666666667
Jacupiranga;2009;4;25;23;0.0;24.5;15.0;19.120833333333337
Jacupiranga;2009;4;26;23;0.0;24.7;14.4;18.979166666666668
Jacupiranga;2009;4;27;23;0.0;24.7;16.2;19.504166666666663
Jacupiranga;2009;4;28;23;0.0;25.8;15.2;19.004166666666666
Jacupiranga;2009;4;29;23;0.0;26.6;12.8;19.133333333333336
Jacupiranga;2009;4;3;23;0.0;27.0;18.0;20.93333333333333
Jacupiranga;2009;4;30;23;0.0;26.9;14.4;19.370833333333334
Jacupiranga;2009;4;4;23;0.0;29.8;17.4;22.3625
Jacupiranga;2009;4;5;23;0.0;30.6;18.8;23.504166666666666
Jacupiranga;2009;4;6;23;1.2;26.7;19.8;22.26666666666667
Jacupiranga;2009;4;7;23;0.0;27.1;18.9;22.208333333333332
Jacupiranga;2009;4;8;23;0.0;28.5;17.2;21.920833333333334
Jacupiranga;2009;4;9;23;0.0;28.1;18.4;21.5625
Jacupiranga;2009;5;1;23;0.0;22.9;14.9;17.533333333333335
Jacupiranga;2009;5;10;23;0.0;24.6;15.7;19.024999999999995
Jacupiranga;2009;5;11;23;0.0;26.3;15.7;19.4875
Jacupiranga;2009;5;12;23;0.0;28.2;16.0;21.47083333333333
Jacupiranga;2009;5;13;23;0.0;28.4;17.1;22.095833333333335
Jacupiranga;2009;5;14;23;11.0;23.6;16.1;19.249999999999996
Jacupiranga;2009;5;15;23;0.4;22.4;14.4;17.504166666666666
Jacupiranga;2009;5;16;23;0.0;9.8;10.2;13.220833333333333
Jacupiranga;2009;5;17;23;0.2;21.3;10.5;14.595833333333333
Jacupiranga;2009;5;18;23;0.2;25.0;10.9;16.720833333333335
Jacupiranga;2009;5;19;23;0.0;25.6;11.9;18.374999999999996
Jacupiranga;2009;5;2;23;0.0;22.6;15.0;17.687499999999996
Jacupiranga;2009;5;20;23;0.0;23.0;15.7;18.354166666666668
Jacupiranga;2009;5;21;23;0.0;24.2;13.5;17.9125
Jacupiranga;2009;5;22;23;0.2;25.0;12.6;18.229166666666668
Jacupiranga;2009;5;23;23;0.0;24.0;14.3;18.466666666666665
Jacupiranga;2009;5;24;23;0.0;26.1;12.6;18.53333333333333
Jacupiranga;2009;5;25;23;0.2;22.6;15.8;18.504166666666666
Jacupiranga;2009;5;26;23;6.800000000000001;20.0;14.4;16.970833333333335
Jacupiranga;2009;5;27;23;0.2;23.4;14.6;18.141666666666662
Jacupiranga;2009;5;28;23;2.2;23.2;16.6;18.8625
Jacupiranga;2009;5;29;23;1.2;17.5;14.8;15.875
Jacupiranga;2009;5;3;23;0.0;24.1;15.0;18.26666666666667
Jacupiranga;2009;5;30;23;0.0;20.7;14.3;16.824999999999996
Jacupiranga;2009;5;31;23;3.6;22.9;13.6;16.941666666666666
Jacupiranga;2009;5;4;23;26.4;17.2;13.2;15.300000000000002
Jacupiranga;2009;5;5;23;0.4;22.4;11.5;15.429166666666667
Jacupiranga;2009;5;6;23;0.0;24.9;11.6;18.058333333333334
Jacupiranga;2009;5;7;23;0.0;24.8;13.3;18.920833333333334
Jacupiranga;2009;5;8;23;13.0;24.4;13.6;17.816666666666666
Jacupiranga;2009;5;9;23;0.4;25.6;16.4;19.679166666666664
Jacupiranga;2009;6;1;23;0.0;9.7;10.2;10.575000000000001
Jacupiranga;2009;6;10;23;30.799999999999994;18.3;12.9;15.116666666666665
Jacupiranga;2009;6;11;23;1.4;20.9;14.0;15.870833333333332
Jacupiranga;2009;6;12;23;1.7999999999999998;16.9;12.7;14.375
Jacupiranga;2009;6;13;23;0.0;18.5;11.0;13.308333333333335
Jacupiranga;2009;6;14;23;0.0;9.8;10.0;12.295833333333334
Jacupiranga;2009;6;15;23;0.2;9.9;10.0;13.325000000000001
Jacupiranga;2009;6;16;23;7.800000000000001;18.1;11.9;14.091666666666669
Jacupiranga;2009;6;17;23;0.4;19.1;10.0;14.025
Jacupiranga;2009;6;18;23;0.0;8.9;11.1;13.766666666666666
Jacupiranga;2009;6;19;23;0.2;9.7;10.3;14.050000000000004
Jacupiranga;2009;6;2;23;0.0;9.9;10.6;8.983333333333333
Jacupiranga;2009;6;20;23;0.2;21.4;10.0;14.529166666666669
Jacupiranga;2009;6;21;23;0.2;22.4;10.5;14.950000000000001
Jacupiranga;2009;6;22;23;0.2;9.6;10.4;15.475
Jacupiranga;2009;6;23;23;0.0;23.8;12.2;17.449999999999996
Jacupiranga;2009;6;24;23;1.2;19.2;14.0;16.825
Jacupiranga;2009;6;25;23;6.0;16.3;13.9;14.895833333333334
Jacupiranga;2009;6;26;23;0.0;18.1;13.7;15.279166666666667
Jacupiranga;2009;6;27;23;7.4;17.3;12.2;14.300000000000004
Jacupiranga;2009;6;28;23;0.2;18.9;11.2;14.329166666666667
Jacupiranga;2009;6;29;23;0.0;23.5;11.3;16.075
Jacupiranga;2009;6;3;23;0.0;9.9;10.5;9.929166666666667
Jacupiranga;2009;6;30;23;5.800000000000001;21.6;14.6;17.458333333333332
Jacupiranga;2009;6;4;23;0.0;9.2;11.7;11.520833333333334
Jacupiranga;2009;6;5;23;0.0;24.4;10.1;15.22083333333333
Jacupiranga;2009;6;6;23;0.0;22.7;13.1;16.90416666666667
Jacupiranga;2009;6;7;23;0.0;18.1;10.1;13.1625
Jacupiranga;2009;6;8;23;0.0;20.4;10.7;14.591666666666667
Jacupiranga;2009;6;9;23;0.0;23.7;10.5;16.179166666666664
Jacupiranga;2009;7;1;23;0.4;21.4;11.7;16.575
Jacupiranga;2009;7;10;23;27.6;18.6;15.2;16.345833333333335
Jacupiranga;2009;7;11;23;88.0;16.2;13.6;14.891666666666666
Jacupiranga;2009;7;12;23;1.2;9.8;10.2;11.895833333333336
Jacupiranga;2009;7;13;23;0.0;9.9;10.0;11.916666666666666
Jacupiranga;2009;7;14;23;0.0;19.5;10.5;13.733333333333334
Jacupiranga;2009;7;15;23;0.0;14.8;11.8;13.075000000000003
Jacupiranga;2009;7;16;23;0.0;22.6;12.1;15.566666666666663
Jacupiranga;2009;7;17;23;0.0;23.5;15.9;18.7625
Jacupiranga;2009;7;18;23;4.0;24.0;15.3;18.85
Jacupiranga;2009;7;19;23;0.0;19.3;11.9;15.554166666666665
Jacupiranga;2009;7;2;23;5.6;18.2;14.3;15.737499999999995
Jacupiranga;2009;7;20;23;0.0;18.1;10.4;13.137500000000001
Jacupiranga;2009;7;21;23;0.0;20.3;10.3;14.166666666666666
Jacupiranga;2009;7;22;23;0.0;27.6;13.0;19.445833333333333
Jacupiranga;2009;7;23;23;59.199999999999996;22.6;14.1;15.158333333333337
Jacupiranga;2009;7;24;23;6.400000000000002;16.2;10.4;12.491666666666667
Jacupiranga;2009;7;25;23;10.4;13.2;10.0;11.112500000000002
Jacupiranga;2009;7;26;23;25.6;18.0;11.7;14.183333333333332
Jacupiranga;2009;7;27;23;6.800000000000001;18.5;15.5;16.499999999999996
Jacupiranga;2009;7;28;23;10.199999999999998;17.9;14.9;16.43333333333333
Jacupiranga;2009;7;29;23;0.6000000000000001;22.9;15.1;17.866666666666667
Jacupiranga;2009;7;3;23;0.2;19.0;11.4;14.512499999999998
Jacupiranga;2009;7;30;23;0.4;17.3;12.7;14.604166666666664
Jacupiranga;2009;7;31;23;0.0;17.6;12.1;13.72916666666667
Jacupiranga;2009;7;4;23;0.2;9.7;10.1;13.5875
Jacupiranga;2009;7;5;23;0.0;17.8;11.5;13.837500000000004
Jacupiranga;2009;7;6;23;0.0;21.9;13.8;16.90833333333334
Jacupiranga;2009;7;7;23;0.0;25.2;14.0;18.691666666666666
Jacupiranga;2009;7;8;23;0.0;25.2;14.8;19.008333333333336
Jacupiranga;2009;7;9;23;0.0;24.4;16.1;19.04583333333333
Jacupiranga;2009;8;1;23;0.0;20.7;11.9;15.166666666666664
Jacupiranga;2009;8;10;23;0.0;22.0;13.2;16.479166666666664
Jacupiranga;2009;8;11;23;0.0;16.9;10.4;13.233333333333333
Jacupiranga;2009;8;12;23;0.0;20.6;11.6;14.545833333333329
Jacupiranga;2009;8;13;23;0.2;24.6;10.2;16.18333333333333
Jacupiranga;2009;8;14;23;0.0;26.4;14.2;19.895833333333332
Jacupiranga;2009;8;15;23;0.0;26.0;14.0;19.229166666666664
Jacupiranga;2009;8;16;23;0.0;27.8;15.7;20.5875
Jacupiranga;2009;8;17;23;0.0;27.7;15.2;20.145833333333332
Jacupiranga;2009;8;18;23;4.8;19.6;15.0;16.404166666666665
Jacupiranga;2009;8;19;23;8.8;19.5;15.3;16.670833333333338
Jacupiranga;2009;8;2;23;0.0;23.0;15.1;17.466666666666665
Jacupiranga;2009;8;20;23;11.799999999999999;18.2;14.9;16.370833333333334
Jacupiranga;2009;8;21;23;0.0;17.7;10.8;14.758333333333331
Jacupiranga;2009;8;22;23;0.0;9.6;10.2;11.866666666666665
Jacupiranga;2009;8;23;23;6.6000000000000005;14.5;11.5;12.708333333333329
Jacupiranga;2009;8;24;23;0.4;18.4;13.1;15.112500000000002
Jacupiranga;2009;8;25;23;0.0;19.3;14.4;16.029166666666665
Jacupiranga;2009;8;26;23;0.0;21.1;13.4;16.283333333333335
Jacupiranga;2009;8;27;23;0.0;25.0;12.9;17.841666666666665
Jacupiranga;2009;8;28;23;0.2;25.9;11.8;18.60833333333333
Jacupiranga;2009;8;29;23;0.0;26.9;13.7;19.495833333333334
Jacupiranga;2009;8;3;23;1.0;23.4;14.0;17.60833333333333
Jacupiranga;2009;8;30;23;0.0;27.9;14.8;20.404166666666672
